Attrition,BusinessTravel,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age_Profile,Age_cat,Gender_cat,JobLevel_cat,BusinessTravel_cat,OverTime_cat,WorkLifeBalance_cat,TrainingTimesLastYear_cat,EnvironmentSatisfaction_cat,JobSatisfaction_cat
0,1,3,1,2,1,4256,0,1,4,5,1,Young Adult (18-25),Male,Junior,Travel Rarely,No,Best,1-2,High,Low
0,1,3,0,1,1,3580,0,2,3,4,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Better,3-4,High,Low
0,3,1,1,1,4,3162,0,2,2,5,1,Young Adult (18-25),Male,Entry,Non-Travel,No,Good,3-4,Low,Very High
0,2,2,1,2,2,6524,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,Medium,Medium
0,1,2,1,1,2,2899,0,3,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,1,3,0,2,4,5231,1,1,2,5,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Good,1-2,High,Very High
0,1,4,1,1,4,2356,1,2,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,3-4,Very High,Very High
1,1,2,0,1,3,2800,1,3,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,5-6,Medium,High
0,1,1,1,4,4,11836,0,3,3,2,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Better,5-6,Low,Very High
0,1,4,1,3,2,10903,0,2,3,13,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,Very High,Medium
0,2,3,0,1,4,2973,0,3,3,5,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,High,Very High
0,1,4,0,4,4,14275,0,0,3,12,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,No Training,Very High,Very High
0,2,4,0,2,4,5562,0,2,2,5,2,Adult (26-44),Female,Junior,Travel Frequently,No,Good,3-4,Very High,Very High
0,1,3,0,2,4,4537,1,2,3,7,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Better,3-4,High,Very High
0,3,1,1,3,2,7642,1,2,3,10,2,Adult (26-44),Male,Middle,Non-Travel,Yes,Better,3-4,Low,Medium
0,3,1,1,4,1,17924,0,3,3,31,3,Middle-age (45-59),Male,Senior,Non-Travel,No,Better,5-6,Low,Low
0,1,4,0,2,4,5204,0,2,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,4,1,1,2,2277,1,4,4,4,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Best,7-8,Very High,Medium
1,1,1,1,1,4,2795,1,2,1,1,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Bad,3-4,Low,Very High
0,1,1,0,1,4,2532,0,5,3,4,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,Low,Very High
0,1,2,1,1,1,2559,1,0,3,8,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,No Training,Medium,Low
0,1,1,1,2,4,4908,0,3,3,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Low,Very High
1,2,4,1,1,4,2380,1,3,2,1,3,Middle-age (45-59),Male,Entry,Travel Frequently,Yes,Good,5-6,Very High,Very High
0,1,1,0,2,2,4765,0,2,4,1,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,3-4,Low,Medium
1,1,3,0,1,3,2044,0,3,2,2,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Good,5-6,High,High
1,1,4,0,1,4,2693,0,3,2,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Good,5-6,Very High,Very High
0,1,3,1,2,4,6586,1,2,2,16,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,3-4,High,Very High
0,1,4,0,1,4,3294,1,3,2,3,3,Middle-age (45-59),Female,Entry,Travel Rarely,Yes,Good,5-6,Very High,Very High
1,1,2,0,2,3,4171,1,3,4,3,1,Young Adult (18-25),Female,Junior,Travel Rarely,Yes,Best,5-6,Medium,High
1,1,2,0,1,4,2778,1,1,2,7,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Good,1-2,Medium,Very High
0,1,3,0,1,3,2377,0,2,3,2,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,High,High
1,1,4,1,1,1,2404,1,2,1,2,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Bad,3-4,Very High,Low
0,1,2,0,1,3,2318,0,2,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,Medium,High
0,1,2,1,1,2,2008,0,3,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,1,3,0,2,3,6244,0,6,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,More than 10,High,High
0,1,3,1,1,1,2799,1,1,3,3,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,1-2,High,Low
0,1,3,0,3,2,10552,1,3,3,6,3,Middle-age (45-59),Female,Middle,Travel Rarely,Yes,Better,5-6,High,Medium
0,1,2,1,1,3,2329,0,2,4,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,3-4,Medium,High
0,1,4,0,2,4,4014,1,2,1,10,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Bad,3-4,Very High,Very High
0,1,1,0,3,2,7403,0,3,2,26,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Good,5-6,Low,Medium
0,1,4,1,1,3,2259,0,2,2,0,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Good,3-4,Very High,High
0,3,4,0,2,3,6932,0,2,2,9,2,Adult (26-44),Female,Junior,Non-Travel,No,Good,3-4,Very High,High
0,1,2,1,1,4,4678,0,6,3,6,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,More than 10,Medium,Very High
0,1,4,0,3,1,13582,0,3,3,15,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,5-6,Very High,Low
0,3,3,0,1,2,2332,0,3,3,3,2,Adult (26-44),Female,Entry,Non-Travel,No,Better,5-6,High,Medium
1,1,3,1,1,2,2413,1,2,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Better,3-4,High,Medium
0,1,1,1,3,2,9705,0,2,2,1,2,Adult (26-44),Male,Middle,Travel Rarely,No,Good,3-4,Low,Medium
0,2,3,1,2,1,4294,0,2,3,7,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,3-4,High,Low
0,1,4,1,1,1,4721,1,3,3,18,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,Very High,Low
0,1,3,1,1,3,2519,0,6,3,11,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,More than 10,High,High
1,1,4,1,1,2,2121,1,3,4,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Best,5-6,Very High,Medium
1,1,1,1,1,1,2973,0,2,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Low,Low
0,1,4,0,2,4,5855,1,2,1,9,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Bad,3-4,Very High,Very High
0,2,4,1,1,2,3617,1,2,3,1,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,3-4,Very High,Medium
0,1,3,0,2,1,6725,0,2,4,8,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,3-4,High,Low
1,1,3,1,3,4,10325,1,6,3,16,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,More than 10,High,Very High
0,1,2,0,2,4,6949,0,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Medium,Very High
1,1,1,1,3,3,10609,0,2,1,14,2,Adult (26-44),Male,Middle,Travel Rarely,No,Bad,3-4,Low,High
0,3,3,1,2,2,4447,0,5,2,9,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Good,9-10,High,Medium
0,2,3,0,1,4,2157,0,5,3,3,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,9-10,High,Very High
0,1,3,0,2,3,4601,0,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,High,High
0,1,4,1,4,4,17099,0,2,2,9,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Good,3-4,Very High,Very High
1,1,4,1,1,3,2479,0,4,3,1,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,7-8,Very High,High
0,1,3,1,4,3,14852,0,3,4,17,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Best,5-6,High,High
0,1,3,1,3,3,7264,0,2,4,8,2,Adult (26-44),Male,Middle,Travel Rarely,No,Best,3-4,High,High
0,3,3,0,2,4,5666,1,1,3,5,2,Adult (26-44),Female,Junior,Non-Travel,Yes,Better,1-2,High,Very High
0,1,4,1,3,4,7823,0,2,3,10,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,1,1,3,3,7880,0,3,3,8,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,Low,High
1,3,2,0,4,2,13194,1,2,2,1,2,Adult (26-44),Female,Senior,Non-Travel,Yes,Good,3-4,Medium,Medium
0,2,3,1,2,3,5067,1,3,4,19,3,Middle-age (45-59),Male,Junior,Travel Frequently,Yes,Best,5-6,High,High
0,3,1,1,2,4,5079,0,3,3,7,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,5-6,Low,Very High
1,3,3,1,1,1,2321,1,0,3,3,2,Adult (26-44),Male,Entry,Non-Travel,Yes,Better,No Training,High,Low
0,3,4,1,4,3,17444,0,2,3,10,2,Adult (26-44),Male,Senior,Non-Travel,No,Better,3-4,Very High,High
1,1,4,0,1,1,2404,1,5,3,0,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,9-10,Very High,Low
0,1,2,0,1,4,3452,0,4,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,7-8,Medium,Very High
0,1,4,0,1,4,2270,0,2,3,5,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,4,1,4,4,17399,0,1,2,5,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Good,1-2,Very High,Very High
0,2,3,0,2,2,5488,1,2,3,6,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Better,3-4,High,Medium
0,2,1,1,5,3,19419,0,2,4,18,2,Adult (26-44),Male,Executive,Travel Frequently,No,Best,3-4,Low,High
0,1,3,0,1,2,2811,0,2,3,2,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,High,Medium
0,3,4,1,2,1,3633,1,2,3,9,3,Middle-age (45-59),Male,Junior,Non-Travel,Yes,Better,3-4,Very High,Low
0,1,4,0,2,4,4163,1,0,3,9,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Better,No Training,Very High,Very High
1,1,1,0,1,3,2132,1,2,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,Low,High
0,1,4,1,4,3,13973,1,2,3,12,3,Middle-age (45-59),Male,Senior,Travel Rarely,Yes,Better,3-4,Very High,High
0,2,3,1,1,3,2684,0,0,2,2,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,No Training,High,High
0,1,4,1,3,3,10845,0,3,3,8,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,5-6,Very High,High
0,1,4,0,2,3,4377,0,6,3,4,1,Young Adult (18-25),Female,Junior,Travel Rarely,No,Better,More than 10,Very High,High
1,1,3,1,1,2,3743,1,2,1,4,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Bad,3-4,High,Medium
0,2,3,0,2,1,4148,0,1,3,4,2,Adult (26-44),Female,Junior,Travel Frequently,No,Better,1-2,High,Low
0,3,2,1,1,4,1051,0,2,3,0,1,Young Adult (18-25),Male,Entry,Non-Travel,No,Better,3-4,Medium,Very High
0,1,3,0,3,3,10739,0,2,3,10,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,3-4,High,High
0,1,3,0,3,3,10388,1,3,2,16,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Good,5-6,High,High
0,1,2,0,3,1,11416,1,4,2,8,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Good,7-8,Medium,Low
1,1,4,0,1,1,2600,1,2,3,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,Yes,Better,3-4,Very High,Low
1,2,2,0,1,2,2422,0,3,3,3,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,5-6,Medium,Medium
0,1,4,1,2,4,5472,0,2,3,8,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,2,1,1,1,2451,0,3,2,4,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Good,5-6,Medium,Low
0,1,1,1,2,3,4240,0,0,3,2,3,Middle-age (45-59),Male,Junior,Travel Rarely,No,Better,No Training,Low,High
0,1,3,1,3,3,10999,0,3,3,15,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,5-6,High,High
0,1,4,0,2,3,5003,0,6,3,2,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,More than 10,Very High,High
0,1,4,0,4,4,12742,0,3,3,21,2,Adult (26-44),Female,Senior,Travel Rarely,No,Better,5-6,Very High,Very High
0,1,1,0,2,4,4227,0,2,3,3,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Low,Very High
0,1,2,1,1,4,3917,0,4,2,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,7-8,Medium,Very High
0,1,4,1,5,3,18303,0,3,4,1,2,Adult (26-44),Male,Executive,Travel Rarely,No,Best,5-6,Very High,High
0,1,1,1,1,4,2380,0,5,3,1,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,9-10,Low,Very High
0,1,3,0,4,4,13726,1,4,3,5,3,Middle-age (45-59),Female,Senior,Travel Rarely,Yes,Better,7-8,High,Very High
1,1,1,0,2,2,4777,0,2,1,1,2,Adult (26-44),Female,Junior,Travel Rarely,No,Bad,3-4,Low,Medium
0,2,3,1,2,2,6385,1,3,3,8,3,Middle-age (45-59),Male,Junior,Travel Frequently,Yes,Better,5-6,High,Medium
0,3,2,0,5,3,19973,0,3,3,21,2,Adult (26-44),Female,Executive,Non-Travel,No,Better,5-6,Medium,High
0,1,2,1,2,4,6861,1,1,3,1,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,1-2,Medium,Very High
1,3,2,1,2,1,4969,0,6,3,2,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,More than 10,Medium,Low
1,1,1,0,5,4,19845,0,3,3,32,3,Middle-age (45-59),Female,Executive,Travel Rarely,No,Better,5-6,Low,Very High
0,1,4,0,4,4,13320,1,2,3,12,2,Adult (26-44),Female,Senior,Travel Rarely,Yes,Better,3-4,Very High,Very High
0,3,4,0,2,3,6347,0,3,3,18,3,Middle-age (45-59),Female,Junior,Non-Travel,No,Better,5-6,Very High,High
1,1,3,0,1,1,2743,0,1,3,17,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,1-2,High,Low
0,2,4,0,3,1,10880,1,2,3,21,2,Adult (26-44),Female,Middle,Travel Frequently,Yes,Better,3-4,Very High,Low
0,3,2,0,1,4,2342,0,2,2,2,2,Adult (26-44),Female,Entry,Non-Travel,No,Good,3-4,Medium,Very High
0,1,4,0,4,4,17650,0,4,4,9,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Best,7-8,Very High,Very High
0,3,4,0,1,3,4025,0,2,3,8,2,Adult (26-44),Female,Entry,Non-Travel,No,Better,3-4,Very High,High
0,1,2,1,2,4,9725,0,2,2,15,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Medium,Very High
0,1,2,1,3,4,11904,1,1,1,6,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Bad,1-2,Medium,Very High
0,1,2,1,1,2,2177,0,3,3,6,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
0,2,3,0,3,2,7525,0,2,3,15,3,Middle-age (45-59),Female,Middle,Travel Frequently,No,Better,3-4,High,Medium
1,1,1,1,2,3,4834,0,3,2,1,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,5-6,Low,High
1,2,1,1,1,1,2042,1,2,3,3,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,3-4,Low,Low
0,1,3,0,1,3,2220,1,2,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,3-4,High,High
0,1,4,1,1,2,1052,0,5,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,9-10,Very High,Medium
0,2,3,1,1,3,2821,0,2,3,2,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,3-4,High,High
0,1,2,1,5,3,19237,1,2,2,8,3,Middle-age (45-59),Male,Executive,Travel Rarely,Yes,Good,3-4,Medium,High
0,1,4,0,2,2,4107,0,3,2,4,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,5-6,Very High,Medium
0,1,3,1,2,1,8396,0,3,2,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,5-6,High,Low
0,2,1,0,1,3,2007,0,5,3,5,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,9-10,Low,High
0,1,4,1,5,4,19627,0,0,3,2,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,No Training,Very High,Very High
0,1,3,0,3,3,10686,0,4,3,9,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,7-8,High,High
0,2,1,0,1,3,2942,0,4,3,5,3,Middle-age (45-59),Female,Entry,Travel Frequently,No,Better,7-8,Low,High
0,1,4,0,3,4,8858,0,2,2,14,2,Adult (26-44),Female,Middle,Travel Rarely,No,Good,3-4,Very High,Very High
0,3,3,1,4,1,16756,0,3,4,9,3,Middle-age (45-59),Male,Senior,Non-Travel,No,Best,5-6,High,Low
0,1,3,1,3,4,10798,0,5,3,1,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,9-10,High,Very High
1,2,4,0,1,4,2323,1,3,3,2,1,Young Adult (18-25),Female,Entry,Travel Frequently,Yes,Better,5-6,Very High,Very High
1,1,3,0,1,1,1416,0,6,2,1,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Good,More than 10,High,Low
0,1,4,0,2,1,4615,1,2,3,16,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Better,3-4,Very High,Low
1,1,1,1,1,3,2461,1,2,4,10,3,Middle-age (45-59),Male,Entry,Travel Rarely,Yes,Best,3-4,Low,High
1,3,2,1,3,1,8722,0,2,2,10,2,Adult (26-44),Male,Middle,Non-Travel,No,Good,3-4,Medium,Low
0,1,1,1,1,1,3955,0,2,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Low,Low
0,1,3,1,2,1,9957,0,1,2,6,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,1-2,High,Low
0,1,2,0,1,3,3376,0,3,3,10,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Medium,High
0,1,3,0,3,3,8823,0,4,2,19,2,Adult (26-44),Female,Middle,Travel Rarely,No,Good,7-8,High,High
0,1,1,1,3,4,10322,0,6,3,11,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,More than 10,Low,Very High
0,3,1,1,1,3,4621,0,4,3,3,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,7-8,Low,High
0,2,4,1,3,2,10976,0,4,3,3,3,Middle-age (45-59),Male,Middle,Travel Frequently,No,Better,7-8,Very High,Medium
0,1,3,0,2,3,3660,0,4,4,8,2,Adult (26-44),Female,Junior,Travel Rarely,No,Best,7-8,High,High
1,1,2,1,3,1,10482,0,1,3,20,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,1-2,Medium,Low
0,1,4,1,3,4,7119,0,2,3,3,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,Very High,Very High
1,1,4,1,3,1,9582,1,2,3,8,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,3-4,Very High,Low
1,2,1,0,2,3,4508,0,4,3,13,2,Adult (26-44),Female,Junior,Travel Frequently,No,Better,7-8,Low,High
0,1,1,1,1,3,2207,0,5,2,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,9-10,Low,High
0,2,1,1,2,4,7756,0,1,2,6,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,1-2,Low,Very High
0,1,4,0,2,4,6694,1,5,3,1,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,9-10,Very High,Very High
1,1,4,1,1,4,3691,1,3,4,7,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Best,5-6,Very High,Very High
1,1,1,1,1,3,2377,0,0,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,No Training,Low,High
1,1,1,1,1,2,2313,1,0,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,No Training,Low,Medium
0,1,4,1,4,1,17665,0,3,3,22,2,Adult (26-44),Male,Senior,Travel Rarely,No,Better,5-6,Very High,Low
1,2,1,1,1,2,2596,0,2,3,1,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,3-4,Low,Medium
1,2,4,1,2,3,4728,1,4,3,0,3,Middle-age (45-59),Male,Junior,Travel Frequently,Yes,Better,7-8,Very High,High
0,2,4,0,2,2,4302,0,3,3,3,2,Adult (26-44),Female,Junior,Travel Frequently,No,Better,5-6,Very High,Medium
0,3,3,1,1,4,2979,0,2,3,0,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,3-4,High,Very High
0,3,1,1,4,4,16885,0,3,2,5,3,Middle-age (45-59),Male,Senior,Non-Travel,No,Good,5-6,Low,Very High
0,3,2,0,2,3,5593,0,2,3,15,3,Middle-age (45-59),Female,Junior,Non-Travel,No,Better,3-4,Medium,High
0,1,2,1,3,2,10445,0,4,3,8,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,7-8,Medium,Medium
0,1,3,1,3,3,8740,1,2,3,8,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,3-4,High,High
0,1,3,0,1,4,2514,0,1,3,7,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,1-2,High,Very High
0,1,4,0,3,2,7655,0,3,2,9,2,Adult (26-44),Female,Middle,Travel Rarely,No,Good,5-6,Very High,Medium
0,1,1,1,4,3,17465,0,3,3,12,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Better,5-6,Low,High
0,1,4,1,3,2,7351,0,2,3,1,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,3-4,Very High,Medium
0,2,3,0,3,1,10820,0,1,3,8,2,Adult (26-44),Female,Middle,Travel Frequently,No,Better,1-2,High,Low
1,2,1,1,4,4,12169,0,4,3,18,2,Adult (26-44),Male,Senior,Travel Frequently,No,Better,7-8,Low,Very High
0,1,3,1,5,3,19626,0,2,4,20,2,Adult (26-44),Male,Executive,Travel Rarely,No,Best,3-4,High,High
0,1,4,0,1,2,2070,1,6,4,2,1,Young Adult (18-25),Female,Entry,Travel Rarely,Yes,Best,More than 10,Very High,Medium
0,3,3,1,2,2,6782,0,2,2,5,2,Adult (26-44),Male,Junior,Non-Travel,No,Good,3-4,High,Medium
0,3,1,1,2,4,7779,0,0,3,11,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,No Training,Low,Very High
0,2,3,1,1,4,2791,0,4,3,2,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,7-8,High,Very High
0,1,1,1,1,2,3201,0,2,1,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,3-4,Low,Medium
0,2,4,1,2,4,4968,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,Very High,Very High
0,1,4,1,4,2,13120,0,3,3,9,3,Middle-age (45-59),Male,Senior,Travel Rarely,No,Better,5-6,Very High,Medium
0,2,4,1,2,3,4033,0,3,2,3,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,5-6,Very High,High
0,2,4,0,1,2,3291,0,2,2,7,2,Adult (26-44),Female,Entry,Travel Frequently,No,Good,3-4,Very High,Medium
0,1,2,1,2,4,4272,0,3,3,1,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Medium,Very High
0,1,2,1,2,4,5056,1,2,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,3-4,Medium,Very High
0,1,3,1,1,3,2844,0,2,4,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,3-4,High,High
0,2,3,1,1,3,2703,1,2,3,3,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,3-4,High,High
1,3,3,1,1,3,1904,0,0,3,0,1,Young Adult (18-25),Male,Entry,Non-Travel,No,Better,No Training,High,High
1,1,1,0,2,1,8224,1,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,5-6,Low,Low
0,1,2,1,1,4,4766,1,4,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,7-8,Medium,Very High
1,2,3,1,1,3,2610,0,5,2,2,2,Adult (26-44),Male,Entry,Travel Frequently,No,Good,9-10,High,High
0,1,3,0,2,4,5731,0,2,3,6,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,High,Very High
0,1,4,1,1,3,2539,0,0,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,No Training,Very High,High
0,1,2,0,2,3,5714,0,3,2,6,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,5-6,Medium,High
0,1,3,1,1,3,4323,0,2,1,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Bad,3-4,High,High
1,1,4,0,3,1,7336,0,3,1,11,2,Adult (26-44),Female,Middle,Travel Rarely,No,Bad,5-6,Very High,Low
0,2,2,0,3,3,13499,0,3,2,18,2,Adult (26-44),Female,Middle,Travel Frequently,No,Good,5-6,Medium,High
1,2,3,1,4,1,13758,1,2,2,21,2,Adult (26-44),Male,Senior,Travel Frequently,Yes,Good,3-4,High,Low
0,1,2,1,2,1,5155,0,3,4,6,2,Adult (26-44),Male,Junior,Travel Rarely,No,Best,5-6,Medium,Low
0,1,4,1,1,3,2258,0,2,3,8,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Very High,High
0,1,4,1,1,2,3597,0,2,3,4,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Better,3-4,Very High,Medium
1,1,3,0,1,4,2515,1,4,2,1,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Good,7-8,High,Very High
0,1,1,1,1,4,4420,0,2,3,8,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Low,Very High
0,1,3,1,2,3,6578,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,High,High
0,2,3,0,2,4,4422,1,3,1,1,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Bad,5-6,High,Very High
0,1,3,1,3,2,10274,0,2,4,7,2,Adult (26-44),Male,Middle,Travel Rarely,No,Best,3-4,High,Medium
0,2,4,1,2,1,5343,0,3,3,13,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,Very High,Low
0,2,4,1,1,4,2376,0,2,4,2,2,Adult (26-44),Male,Entry,Travel Frequently,No,Best,3-4,Very High,Very High
1,1,1,0,2,3,5346,0,2,2,4,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,3-4,Low,High
0,3,3,0,1,1,2827,0,3,3,1,2,Adult (26-44),Female,Entry,Non-Travel,No,Better,5-6,High,Low
